TARGET_B,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome,GiftCntAll_M,GiftCntCardAll_M,GiftAvgCard36_M,PromCntCard12_M,DemAge_M,DemMedHomeValue_M,DemPctVeterans_M,DemMedIncome_M,StatusCat96NK_A,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_m,DemHomeOwner_H,DemGender_F,DemGender_U,_ROLE_
1,5,1.9459101491,1.7917594692,4,1.6094379124,7,5.33,5.33,5.5,16,3.4965075615,13,30,3.3322045102,6,14,2.4849066498,A,1,19,62,M,H,3.9120230054,900,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.0986122887,1.7917594692,1,0.6931471806,15,15,11,15,26,4.7361984484,11,27,3.7135720667,5,13,2.8332133441,A,0,30,76,M,U,3.5553480615,800,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,2.1972245773,2.3978952728,4,1.6094379124,10,8,8.18,8.5,15,3.4657359028,13,25,3.258096538,6,13,2.3978952728,A,1,24,57,M,U,3.6109179126,300,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,8,1.6094379124,2.302585093,1,1.3862943611,10,8.5,7.4,9,18,4.1588830834,12,33,3.8918202981,6,16,2.9957322736,A,0,49,27,M,U,4.0604430105,800,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.0986122887,1.7917594692,2,1.0986122887,15,12,8,12,17,4.0253516907,12,29,3.7841896339,5,13,2.8332133441,A,0,48,38,M,H,4.0073331852,100,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,15,1.6094379124,1.9459101491,3,1.6094379124,15,13.75,11.43,15,16,4.0430512678,15,35,3.8286413965,6,15,2.8332133441,A,1,42,41,M,H,4.6347289882,500,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.3862943611,1.0986122887,3,1.3862943611,50,41.67,40,41.67,15,3.36729583,13,27,3.2188758249,6,13,2.3978952728,A,0,14,52,M,H,4.5432947823,600,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,25,0.6931471806,0.6931471806,0,0.6931471806,35,35,27.5,13.97297875,26,3.9702919136,11,26,3.5553480615,5,5,2.5649493575,A,0,1,59.427012844,M,U,5.4161004022,0,11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.6094379124,2.6390573296,1,2.1972245773,10,10,10.29,10,26,4.8675344505,9,30,4.2904594411,4,14,3.4339872045,A,1,22,46,M,U,5.0875963352,500,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,23,0.6931471806,2.3978952728,1,2.302585093,23,23,16.27,23,24,4.8121843554,10,28,4.248495242,5,13,3.4011973817,A,1,22,56,M,H,4.0775374439,200,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,10,1.3862943611,2.0794415417,3,1.7917594692,25,18.67,11.63,18.67,17,3.9702919136,7,21,3.5263605246,4,14,2.7725887222,A,1,12,73,M,U,4.3174881135,300,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,12,1.3862943611,2.0794415417,2,1.9459101491,10,12.33,10.75,11,16,4.3820266347,13,33,3.9512437186,6,16,3.0445224377,A,0,42,37,M,U,4.4067192473,200,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,15,1.0986122887,2.3978952728,2,2.0794415417,10,11,8.73,11,15,4.8675344505,12,30,4.1743872699,5,13,3.295836866,A,1,35,76,M,U,4.0943445622,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,6,1.7917594692,1.6094379124,3,1.3862943611,6,5.8,5.8,4.33,18,3.4965075615,13,29,3.295836866,6,13,2.3978952728,A,1,36,17,M,H,3.4011973817,400,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,0,1.9459101491,0,0.6931471806,0,0,10.71,13.97297875,5,4.0073331852,24,24,4.0943445622,5,5,2.7080502011,A,0,36,53,M,H,3.6888794541,400,15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,15,1.0986122887,2.7080502011,0,1.6094379124,12,11.5,7,13.97297875,26,4.8040210447,9,29,4.1743872699,4,4,3.258096538,A,0,28,46,M,H,4.0073331852,700,44,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,20,1.0986122887,1.3862943611,2,1.3862943611,20,17.5,11.25,17.5,24,3.8066624898,12,32,3.6109179126,6,15,2.7080502011,A,0,53,59.427012844,M,U,3.8066624898,700,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,20,1.6094379124,2.0794415417,2,1.6094379124,15,12.25,10.13,13,21,4.1588830834,12,32,3.8501476017,6,15,2.9444389792,A,0,49,59.427012844,M,U,3.5553480615,0,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,5,1.7917594692,2.0794415417,4,1.6094379124,5,5.8,6.13,6,17,3.6375861597,12,29,3.4965075615,6,15,2.5649493575,A,1,39,59.427012844,M,U,3.7612001157,800,31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,8,1.7917594692,1.6094379124,5,1.7917594692,10,8.2,8.2,8.2,17,3.4965075615,12,30,3.4011973817,6,15,2.5649493575,A,1,27,50,M,U,3.7841896339,100,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,4,1.6094379124,2.0794415417,2,1.6094379124,10,7.5,6.63,8,21,4.1743872699,12,32,3.8501476017,6,16,2.9444389792,A,0,30,69,M,H,3.36729583,800,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.3862943611,2.9444389792,2,2.3978952728,28,19,12.89,20,15,4.836281907,14,36,4.3567088267,6,17,3.4657359028,A,1,28,37,M,H,3.6109179126,800,56,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,20,1.0986122887,3.36729583,2,2.7080502011,16,12.5,8.34,12.5,22,4.6539603502,29,50,4.8202815656,5,15,3.3322045102,A,1,16,70,M,H,4.4308167988,400,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,20,1.7917594692,1.7917594692,1,1.0986122887,20,19,16.67,20,19,3.8066624898,13,30,3.5553480615,6,13,2.5649493575,A,0,44,65,M,U,4.8903491282,700,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.7917594692,1.6094379124,2,1.0986122887,8,7.2,7.2,8,18,3.4657359028,12,27,3.295836866,6,12,2.302585093,A,0,17,51,M,H,4.4886363697,100,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,20,1.0986122887,1.3862943611,0,0,20,20,13,13.97297875,18,4.0253516907,12,29,3.6635616461,6,6,2.7725887222,A,0,17,67,M,H,4.6443908991,200,31,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,45,1.7917594692,2.6390573296,4,2.302585093,43,39.6,27.29,38.75,18,4.7004803658,15,36,4.3040650932,6,17,3.4965075615,A,0,18,46,M,H,4.3944491547,800,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.0986122887,1.7917594692,1,1.6094379124,26,26,18.83,26,19,4.3694478525,13,33,3.9702919136,6,16,3.1354942159,A,0,18,78,M,H,4.4067192473,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,0.6931471806,1.0986122887,1,1.0986122887,20,25,18.33,25,18,3.6888794541,14,32,3.5835189385,6,14,2.5649493575,A,0,14,37,M,H,4.7095302013,500,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,10,1.0986122887,2.5649493575,0,1.9459101491,10,10.5,6.08,13.97297875,18,4.7095302013,13,33,4.1743872699,6,6,3.258096538,A,1,14,41,M,H,4.8121843554,600,23,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,15,1.3862943611,2.0794415417,1,1.0986122887,15,12.33,12.13,12,4,4.0430512678,20,41,3.9512437186,7,17,2.8903717579,A,0,13,77,M,H,4.5849674787,500,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,2.1972245773,2.3978952728,6,2.1972245773,7,7.38,6.91,7.17,20,3.8066624898,12,34,3.6888794541,6,17,2.8332133441,A,1,11,69,M,H,4.4998096703,100,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.3862943611,1.6094379124,3,1.6094379124,15,11,8.6,11,20,3.7612001157,12,31,3.5553480615,6,15,2.7080502011,A,1,44,45,M,U,4.2046926194,500,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,10,1.3862943611,2.5649493575,0,1.3862943611,0,7.33,6.62,13.97297875,14,4.3944491547,18,37,4.1588830834,6,6,3.0910424534,A,1,18,77,M,H,4.3694478525,300,25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,16,1.0986122887,2.3978952728,1,2.3978952728,16,15,12,16,21,4.7273878187,7,21,4.0073331852,4,11,3.1780538303,A,1,13,83,M,H,4.9487598904,200,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,10,1.0986122887,2.4849066498,1,1.7917594692,15,25,14.92,25,18,4.8598124044,13,35,4.1743872699,6,17,3.3322045102,A,1,4,69,M,U,4.7164807071,445.43469218,41,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Train
1,15,0.6931471806,2.5649493575,1,1.9459101491,15,17,12.46,17,5,4.3820266347,30,50,4.4543472963,8,18,3.258096538,A,0,42,53,M,H,4.7957905456,300,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,20,1.0986122887,2.9957322736,0,2.302585093,14,13,8.35,13.97297875,18,4.6539603502,6,15,3.8286413965,3,3,2.8903717579,A,1,35,79,M,U,5.2149357576,800,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,15,1.6094379124,2.4849066498,3,1.9459101491,15,14,12.33,13.67,18,4.1588830834,13,35,4.0430512678,6,17,3.0910424534,A,1,31,82,M,H,4.2195077052,400,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,25,2.302585093,2.4849066498,3,1.6094379124,5,6.11,5.67,6.67,18,4.0430512678,13,31,3.5835189385,6,14,2.6390573296,A,1,35,59.427012844,M,H,4.7621739348,500,38,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Train
1,40,1.6094379124,1.7917594692,3,1.3862943611,17,15,13.33,16,17,3.6888794541,13,34,3.5835189385,6,16,2.7080502011,A,0,39,59.427012844,M,U,4.2046926194,800,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,15,1.6094379124,2.8332133441,2,2.0794415417,16,15,13.82,15,18,4.4773368145,15,37,4.4308167988,6,17,3.258096538,A,1,51,69,M,U,3.6375861597,300,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.6094379124,2.302585093,2,1.6094379124,15,15,10.4,12.5,25,4.1431347264,11,33,3.9120230054,6,17,3.0445224377,A,0,34,60,M,H,4.4659081187,600,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.3862943611,1.6094379124,2,1.3862943611,25,29.33,29.6,42.5,12,4.1588830834,19,35,4.0775374439,8,15,2.9957322736,A,0,31,65,M,H,4.127134385,100,50,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,0.6931471806,3.3322045102,0,2.6390573296,14,14,8.46,13.97297875,18,4.8040210447,12,30,4.3694478525,5,5,3.4011973817,A,1,42,59,M,H,4.7004803658,500,40,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.0986122887,1.9459101491,1,1.6094379124,15,15,15.43,15,24,4.3820266347,11,30,3.9702919136,6,15,3.1354942159,A,0,31,65,M,U,4.2904594411,100,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,15,1.0986122887,0.6931471806,2,1.0986122887,15,12.5,12.5,12.5,15,3.36729583,12,26,3.1780538303,4,10,2.1972245773,A,0,38,59.427012844,M,U,4.7874917428,900,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.3862943611,2.1972245773,2,1.9459101491,25,21.67,14.67,22.5,21,4.3820266347,13,34,4.0943445622,6,16,3.1780538303,A,0,14,25,M,H,4.6443908991,800,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.7917594692,2.4849066498,4,1.7917594692,3.5,5.9,6.79,6.13,16,3.7135720667,12,30,3.5553480615,5,15,2.6390573296,A,1,12,69,M,U,4.4188406078,600,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.0986122887,1.9459101491,1,1.6094379124,10,25,16.43,25,18,4.3944491547,13,34,4.0775374439,6,16,3.2188758249,A,0,35,49,M,H,4.9836066217,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,15,1.0986122887,1.3862943611,1,1.3862943611,15,12.5,8.25,15,20,4.1743872699,10,22,3.5553480615,4,8,2.3978952728,A,0,34,80,M,H,4.6728288345,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.3862943611,2.0794415417,1,1.6094379124,10,10.67,9.5,12,15,4.2195077052,12,29,3.8918202981,6,14,2.9444389792,A,1,48,87,M,U,3.6375861597,200,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,0.6931471806,1.3862943611,1,1.3862943611,21,21,13.5,21,23,4.2341065046,12,31,3.8501476017,6,14,2.8332133441,A,0,26,47,M,H,3.9120230054,200,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.3862943611,2.3978952728,2,1.6094379124,25,15.67,15.45,16,18,4.4543472963,13,35,4.1588830834,6,17,3.258096538,A,0,39,39,M,H,4.0253516907,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,18,1.6094379124,1.3862943611,1,0.6931471806,15,10.25,10.25,11,15,3.3322045102,13,25,3.1354942159,6,12,2.302585093,A,1,31,59.427012844,M,U,4.7164807071,0,31.777502691,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,Train
0,,1.0986122887,0.6931471806,0,0,20,12.5,12.5,13.97297875,19,3.4011973817,10,23,2.9957322736,4,4,2.0794415417,A,0,46,59.427012844,M,U,3.7841896339,600,35,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,25,0.6931471806,1.0986122887,0,0.6931471806,25,20,18.33,13.97297875,18,3.7135720667,22,40,3.8066624898,4,4,2.5649493575,A,0,27,44,M,U,3.4011973817,700,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,15,1.0986122887,0.6931471806,1,0.6931471806,15,10,10,5,17,3.36729583,10,22,2.9957322736,4,9,2.0794415417,A,0,42,53,M,H,5.081404365,100,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.7917594692,1.6094379124,3,1.3862943611,10,9,9,8.33,16,3.5553480615,16,34,3.4965075615,6,15,2.5649493575,A,1,27,57,M,H,3.9120230054,500,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,10,1.0986122887,1.0986122887,1,0.6931471806,17,13.5,15.67,10,19,3.3322045102,12,25,3.1354942159,6,13,2.3978952728,A,0,53,67,M,H,3.295836866,400,37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.0986122887,2.0794415417,0,1.7917594692,20,20,14.38,13.97297875,16,4.7184988713,13,34,4.2046926194,6,6,3.3322045102,A,1,42,59.427012844,M,U,4.5643481915,700,24,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,25,1.3862943611,1.3862943611,1,1.0986122887,25,15,12,10,18,3.7135720667,13,33,3.4965075615,6,15,2.6390573296,A,0,34,47,M,H,4.2195077052,100,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,10,1.0986122887,2.5649493575,1,2.1972245773,17,16,13,15,26,4.836281907,10,31,4.262679877,5,15,3.4657359028,A,1,24,77,M,U,4.7004803658,400,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.0986122887,2.8903717579,0,2.5649493575,10,9,5.11,13.97297875,19,4.836281907,12,31,4.2046926194,5,5,3.36729583,A,1,49,77,M,U,3.6109179126,300,28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,15,1.3862943611,1.7917594692,2,1.6094379124,20,14,10.83,15.5,16,4.3438054219,14,31,3.9120230054,6,13,2.8903717579,A,0,44,59.427012844,M,U,4.0775374439,500,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.0986122887,1.9459101491,1,1.6094379124,15,12.5,8.86,15,17,4.4426512565,11,28,3.9702919136,4,10,2.9444389792,A,0,46,59.427012844,M,U,4.248495242,0,44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.3862943611,2.6390573296,3,2.1972245773,20,11.67,10.14,11.67,17,4.3820266347,13,35,4.1588830834,6,17,3.2188758249,A,1,35,74,M,H,4.4659081187,900,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,20,1.3862943611,1.3862943611,1,1.0986122887,20,10,8.25,5,18,3.7376696183,11,29,3.3322045102,5,13,2.4849066498,A,0,43,53,M,U,3.8918202981,100,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,25,1.6094379124,1.9459101491,2,1.3862943611,25,25,18.71,25,22,4.3820266347,14,35,3.9120230054,6,16,2.9444389792,A,0,37,72,M,H,4.1743872699,400,39,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.0986122887,2.0794415417,0,1.3862943611,16,15,8.25,13.97297875,18,4.3438054219,11,27,3.8918202981,4,4,2.8332133441,A,1,42,73,M,H,4.3174881135,900,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.3862943611,2.3978952728,2,2.0794415417,15,16,9.73,16,5,4.8598124044,16,36,4.189654742,8,18,3.4011973817,A,0,25,82,M,U,3.7612001157,900,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,25,1.0986122887,2.302585093,0,1.7917594692,25,25,22,13.97297875,15,4.7361984484,12,33,4.3174881135,5,5,3.4339872045,A,1,42,78,M,H,4.0943445622,500,46,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,35,0.6931471806,1.6094379124,0,1.0986122887,30,30,19.6,13.97297875,17,4.7273878187,15,30,4.0430512678,6,6,3.1354942159,A,0,11,62,M,H,4.0943445622,500,23,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.3862943611,1.3862943611,2,1.3862943611,15,16.67,13.75,20,16,3.6888794541,14,34,3.5553480615,6,16,2.7080502011,A,0,18,62,M,H,4.189654742,700,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.6094379124,1.7917594692,2,1.3862943611,25,18.75,14.5,17.5,16,3.7841896339,14,35,3.6375861597,6,16,2.7725887222,A,0,49,65,M,H,3.8286413965,100,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,10,1.6094379124,2.302585093,3,1.9459101491,14,8.75,7.4,7,18,4.1743872699,26,45,4.1431347264,6,16,3.0910424534,A,1,27,52,M,U,4.2904594411,800,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,5,2.302585093,2.7080502011,6,2.0794415417,10,4.78,4.4,4.5,17,3.9512437186,8,23,3.5835189385,4,13,2.6390573296,A,0,25,59.427012844,M,U,3.9889840466,200,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,11,1.6094379124,2.302585093,3,2.1972245773,13,11.5,9.3,11.67,21,4.4886363697,13,33,4.0604430105,6,16,3.1354942159,A,1,18,47,M,H,4.521788577,500,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,25,0.6931471806,0.6931471806,0,0.6931471806,20,20,15,13.97297875,26,3.7135720667,9,27,3.36729583,4,4,2.3978952728,A,0,30,65,M,H,4.248495242,600,25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.0986122887,0.6931471806,0,0,20,20,20,13.97297875,19,3.3322045102,10,23,3.0910424534,4,4,2.1972245773,A,0,0,70,M,U,4.5643481915,200,31.777502691,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Train
1,20,1.0986122887,2.3978952728,0,1.6094379124,20,20,11.82,13.97297875,26,4.7273878187,11,33,4.1743872699,5,5,3.3322045102,A,0,6,80,M,U,4.0775374439,600,38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,25,0.6931471806,1.6094379124,0,1.3862943611,25,25,11,13.97297875,24,4.5108595065,12,28,3.9702919136,6,6,3.0445224377,A,0,18,56,M,H,4.3040650932,200,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,15,1.3862943611,2.8332133441,1,2.3978952728,10,10,8.82,10,19,4.6539603502,12,30,4.0073331852,5,14,3.1354942159,A,1,35,59.427012844,M,U,4.6728288345,400,32,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,10,1.7917594692,2.3978952728,3,2.0794415417,10,9.4,7.18,9,15,4.3174881135,12,31,3.9318256327,6,15,3.0445224377,A,1,18,49,M,H,4.2195077052,700,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.3862943611,1.7917594692,1,1.0986122887,10,7,5.33,6,18,3.9512437186,12,28,3.5263605246,6,12,2.4849066498,A,0,39,33,M,H,4.3694478525,600,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.0986122887,2.0794415417,2,1.7917594692,17,18.5,13.13,18.5,25,4.4773368145,11,33,4.0775374439,6,17,3.2188758249,A,0,7,68,M,H,5.0434251169,300,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,0.6931471806,1.9459101491,0,1.0986122887,25,50,32.14,13.97297875,18,4.3567088267,13,35,4.0943445622,6,6,3.1780538303,A,0,21,27,M,H,4.6347289882,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,2,1.6094379124,2.1972245773,3,1.9459101491,15,5.75,6.11,4.33,18,4.4773368145,15,32,3.9120230054,6,14,3.0445224377,A,0,33,72,M,H,4.2046926194,500,51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.6094379124,2.0794415417,2,1.7917594692,12,11.25,10.25,12.5,5,3.7135720667,28,47,3.9512437186,11,21,2.9957322736,A,0,20,80,M,U,3.9889840466,400,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.0986122887,2.3978952728,0,1.7917594692,15,15,10.64,13.97297875,19,4.7184988713,13,34,4.2046926194,6,6,3.3322045102,A,1,18,61,M,U,4.5108595065,300,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,16,1.3862943611,1.3862943611,0,0,17,15.67,12.5,13.97297875,20,3.6888794541,12,31,3.4657359028,6,6,2.6390573296,A,0,33,59.427012844,M,U,4.4308167988,200,59,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,4,1.9459101491,2.0794415417,4,1.9459101491,5,4.17,3.88,3.75,16,3.7841896339,14,34,3.6109179126,6,15,2.7080502011,A,1,0,73,M,H,4.5951198501,100,31.777502691,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Train
0,,1.6094379124,2.8903717579,2,2.302585093,50,28.75,15.44,22.5,19,4.521788577,13,35,4.2341065046,6,17,3.295836866,A,1,41,48,M,U,4.0604430105,300,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.3862943611,2.6390573296,2,2.0794415417,16,14.67,11.57,14.5,20,4.3438054219,13,34,4.1108738642,6,17,3.1780538303,A,1,46,76,M,H,4.1108738642,700,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,2.302585093,2.3978952728,4,1.7917594692,6,4.67,4.55,4.75,16,3.7135720667,14,34,3.5835189385,6,15,2.6390573296,A,1,46,59.427012844,M,U,4.1108738642,700,31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
1,10,1.0986122887,1.0986122887,1,1.0986122887,10,17.5,18.33,25,19,3.7841896339,14,32,3.6109179126,6,14,2.6390573296,A,0,11,31,M,H,4.7004803658,400,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,0.6931471806,3.0910424534,1,2.4849066498,17,17,14,17,21,4.8675344505,21,36,4.6443908991,4,10,3.3322045102,A,1,11,75,M,H,5.1532915945,300,43,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,5,1.3862943611,2.302585093,2,1.6094379124,20,8.33,7.5,7.5,5,3.9318256327,22,43,3.9318256327,7,18,2.9444389792,A,0,0,55,M,U,4.7095302013,700,31.777502691,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Train
0,,0.6931471806,0.6931471806,1,1.0986122887,50,50,37.5,50,18,3.7135720667,13,30,3.4657359028,6,14,2.5649493575,A,0,29,76,M,U,4.9416424226,400,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.0986122887,2.0794415417,2,1.9459101491,25,25,17,25,24,4.3174881135,14,35,4.1108738642,6,17,3.1354942159,A,1,1,59.427012844,M,U,4.6728288345,400,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Train
0,,1.0986122887,1.0986122887,2,1.0986122887,6,10,8.67,10,18,3.36729583,12,23,3.1354942159,5,10,2.1972245773,A,0,18,83,M,H,5.1298987149,600,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.0986122887,0.6931471806,2,1.0986122887,16,12,12,12,18,3.4965075615,10,23,3.0445224377,4,9,2.0794415417,A,0,29,65,M,H,3.9702919136,100,51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
0,,1.0986122887,1.6094379124,1,1.0986122887,15,12.5,9.4,15,21,3.8286413965,12,31,3.6109179126,6,15,2.7080502011,A,0,29,74,M,H,4.4543472963,600,47,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Train
1,36,2.1972245773,2.8332133441,4,2.0794415417,25,26.5,40,28.5,4,4.2341065046,45,67,4.6913478822,13,24,3.36729583,A,1,46,75,M,U,4.2341065046,400,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,10,1.0986122887,2.1972245773,0,1.7917594692,21,18,12.56,13.97297875,18,4.836281907,14,35,4.2046926194,6,6,3.4011973817,A,0,35,75,M,U,4.9344739331,0,79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Train
1,25,1.0986122887,1.7917594692,2,1.9459101491,25,25,17.5,25,16,4.7273878187,13,31,4.1108738642,6,14,3.258096538,A,0,30,85,M,H,4.7164807071,0,63,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Train
